Coal_100_200,Coal_200_300,Coal_300_400,Coal_400_600,Coal_50_100,Coal_600_800,Coal_800_1000,Coal_All_n_0_100,Coal_All_n_100_200,Coal_All_n_ovr_200,Coal_below_50,Coal_ovr_1000,Gas_100_200,Gas_200_300,Gas_300_400,Gas_400_600,Gas_50_100,Gas_600_800,Gas_800_1000,Gas_All_n_0_100,Gas_All_n_100_200,Gas_All_n_ovr_200,Gas_below_50,Gas_ovr_1000,Nuclear_100_200,Nuclear_200_300,Nuclear_300_400,Nuclear_400_600,Nuclear_50_100,Nuclear_600_800,Nuclear_800_1000,Nuclear_All_n_0_100,Nuclear_All_n_100_200,Nuclear_All_n_ovr_200,Nuclear_below_50,Nuclear_ovr_1000
1280.571429,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1958.593422,3817.973722,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1958.593422,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1958.593422,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,34.38358211,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,993.8824917,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1123.282492,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1123.282492,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1187.982492,0,0,337.1875,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1187.982492,0,0,296.725,1746.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1123.282492,0,0,296.725,1611.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1123.282492,0,0,296.725,1611.450565,3817.973722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3582.033722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1323,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1123.282492,0,0,296.725,1476.450565,3582.033722,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1458,72.4287899,31.43641789,552.3855528,410.5184458,2272.375435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3817.973722,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,25.95019046
1458,72.4287899,31.43641789,552.3855528,410.5184458,2272.375435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3817.973722,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,17.15521282
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3817.973722,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,18.62388838
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3817.973722,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,18.62388838
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1611.450565,3497.887288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,18.62388838
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1746.450565,3497.887288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,18.62388838
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1746.450565,3497.887288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,18.62388838
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1746.450565,3497.887288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1881.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1881.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,1881.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,2421.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,231.8380937,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,2421.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,231.8380937,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,2421.450565,3733.827288,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,231.8380937,810.503535,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,2556.450565,3792.03617,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,231.8380937,810.503535,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,296.725,2556.450565,3792.03617,188.0625253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,231.8380937,552.3855528,335.1619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,323.7,2556.450565,3792.03617,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1458,72.4287899,31.43641789,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1058.582492,0,0,404.625,2556.450565,3792.03617,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,72.4287899,128.8794345,552.3855528,399.8619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1252.682492,0,0,431.6,2421.450565,3733.827288,247.6725253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1275.938393,0,0,431.6,2556.450565,3733.827288,247.6725253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1146.538393,0,0,539.5,2691.450565,4205.707288,247.6725253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2898.715435,0,0,0,0,0,0,0,0,0,0,1017.138393,0,0,499.0375,2691.450565,3733.827288,247.6725253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,499.0375,2691.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,499.0375,2691.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,464.5619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1065.663393,0,0,472.0625,2691.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,217.8662901,31.43641789,552.3855528,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,472.0625,2691.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,464.5619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,472.0625,2691.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,431.6,2691.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,458.575,2691.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3497.887288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3497.887288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,548.8537036,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2313.046864,0,0,0,0,0,0,0,0,0,0,1000.963393,0,0,350.675,2556.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1065.663393,0,0,350.675,2421.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1065.663393,0,0,350.675,2286.450565,3733.827288,207.9325253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1065.663393,0,0,350.675,2151.450565,3261.947288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,0,0,0,0,0,0,0,0,1065.663393,0,0,350.675,2151.450565,3261.947288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,1065.663393,0,0,350.675,2286.450565,3261.947288,227.8025253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,1000.963393,0,0,391.1375,2286.450565,3261.947288,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,936.263393,0,0,350.675,2286.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,936.263393,0,0,391.1375,2421.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,936.263393,0,0,350.675,2421.450565,3494.665221,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,936.263393,0,0,350.675,2286.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,782.2655527,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,323.7,2286.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,399.8619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,323.7,2286.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,323.7,2286.450565,3381.610637,267.5425253,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,238.44,0,0,0,0,0,0,0,0,0,0,0,0,13.58686124
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,238.44,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,552.3855528,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,1016.823704,335.1619753,2272.375435,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,1020.355553,335.1619753,2204.663003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,110.61629,31.43641789,1020.355553,335.1619753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,72.4287899,31.43641789,1260.521289,335.1619753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,157.2687708,1260.521289,349.539753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,157.2687708,1254.340553,349.539753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,157.2687708,1254.340553,349.539753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,742.163393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,157.2687708,1254.340553,349.539753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,323.7,2286.450565,3381.610637,218.57,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,157.2687708,1254.340553,349.539753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,323.7,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,31.43641789,1254.340553,349.539753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,323.7,2286.450565,3524.721785,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1626.75,72.4287899,360.5364179,1254.340553,349.539753,4083.683003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,296.725,2286.450565,3381.610637,238.44,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1593,72.4287899,360.5364179,1254.340553,335.1619753,4083.683003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,310.2125,2286.450565,3381.610637,258.31,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,360.5364179,1254.340553,335.1619753,4083.683003,0,0,75.9375,0,0,0,0,0,0,0,871.563393,0,0,350.675,2286.450565,3381.610637,258.31,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,170.2467529,1254.340553,335.1619753,4148.822363,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,337.1875,2286.450565,3381.610637,238.44,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,170.2467529,1254.340553,335.1619753,4148.822363,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,296.725,2286.450565,3381.610637,238.44,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,170.2467529,1020.355553,335.1619753,4148.822363,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,269.75,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,31.43641789,1020.355553,335.1619753,4148.822363,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,269.75,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,806.863393,0,0,269.75,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,677.463393,0,0,296.725,2286.450565,3381.610637,198.7,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1458,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,548.063393,0,0,296.725,2286.450565,3381.610637,179.0648417,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1280.571429,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,548.063393,0,0,296.725,2286.450565,3381.610637,178.83,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1280.571429,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,612.763393,0,0,296.725,2286.450565,3401.4983,139.09,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1280.571429,72.4287899,31.43641789,1020.355553,335.1619753,3457.343003,0,0,75.9375,0,0,0,0,0,0,0,612.763393,0,0,296.725,2286.450565,3401.4983,139.09,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1280.571429,72.4287899,31.43641789,939.4718491,335.1619753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,612.763393,0,0,296.725,2421.450565,3544.609448,139.09,0,0,0,0,0,0,0,0,0,0,0,0,20.81866849
1145.571429,72.4287899,31.43641789,1016.823704,335.1619753,2831.003003,0,0,75.9375,0,0,0,0,0,0,0,605.6824917,0,0,296.725,2286.450565,3424.946099,139.09,0,0,0,0,0,0,0,0,0,0,0,0,15.11683727
1345.475275,304.4238148,31.43641789,1020.355553,349.539753,2831.003003,0,0,0,0,0,0,0,0,0,0,605.6824917,0,0,296.725,2799.642054,3963.533529,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,311.0208297,277.801781,1020.355553,349.539753,2831.003003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,311.0208297,277.801781,1020.355553,349.539753,2831.003003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,293.4287899,277.801781,1020.355553,349.539753,2831.003003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,314.3193371,277.801781,1020.355553,349.539753,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,314.3193371,31.43641789,1121.084521,349.539753,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,314.3193371,34.38358211,1121.084521,349.539753,1578.323003,0,0,135,0,0,0,0,0,0,0,670.3824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,314.3193371,34.38358211,1147.979349,349.539753,1639.286763,0,0,135,0,0,0,0,0,0,0,670.3824917,0,0,323.7,3474.642054,3994.343986,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1345.475275,314.3193371,34.38358211,1121.084521,349.539753,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3609.642054,3994.343986,178.83,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3609.642054,3994.343986,178.83,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,323.7,3204.642054,3286.523986,178.83,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,540.9824917,0,0,323.7,3204.642054,3286.523986,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,540.9824917,0,0,323.7,3474.642054,3286.523986,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3474.642054,3286.523986,178.83,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3474.642054,3286.523986,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3339.642054,3169.118436,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3069.642054,3169.118436,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3069.642054,3169.118436,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3069.642054,3169.118436,158.96,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1339.744143,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3069.642054,3169.118436,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1311.725275,314.3193371,34.38358211,1121.084521,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3281.784911,3169.118436,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
1311.725275,314.3193371,34.38358211,1117.552672,332.2864197,1578.323003,0,0,135,0,0,0,0,0,0,0,605.6824917,0,0,296.725,3281.784911,2933.178436,139.09,0,0,0,0,0,0,0,0,0,0,0,0,18.41987624
